,Date,Team Name,Opponent,Result,G,Goals,Assists,Points,Shots,SOG,Man-Up G,GB,TO,CT,FO Won,FOs Taken,Pen,Goals Allowed,Saves,W,L,Clear Pct,Opp_Goals,Opp_Assists,Opp_Points,Opp_Shots,Opp_SOG,Opp_Man-Up G,Opp_GB,Opp_TO,Opp_CT,Opp_FO Won,Opp_FOs Taken,Opp_Pen,Opp_Saves,Opp_Clear Pct,Year,Home,Away,Location,OT,Distance Traveled
591,03162019,michigan, marquette,13-16,1,13,8,21,36,20,3,22,13,7,9,33,3,16,12,0,1,0.867,16,7,23,43,28,0,40,14,7,24,33,5,7,0.812,2019,0.0,1.0,Marquette,0.0,221.0776258078682
592,03192019,michigan,notre dame,9-12,1,9,5,14,29,12,2,23,15,10,4,24,5,12,13,0,1,0.8,12,3,15,39,25,1,38,17,7,20,24,5,3,0.826,2019,1.0,0.0,Michigan,0.0,0.0
593,03232019,michigan,delaware,13-16,1,13,7,20,40,24,1,38,19,13,14,32,3,16,9,0,1,0.905,16,6,22,37,25,1,34,21,10,18,32,2,11,0.810,2019,1.0,0.0,Michigan,0.0,0.0
594,03302019,michigan,johns hopkins,8-14,1,8,3,11,31,16,0,16,14,6,6,25,8,14,15,0,1,0.938,14,11,25,48,29,4,36,11,10,19,25,5,8,0.824,2019,1.0,0.0,Michigan,0.0,0.0
595,04062019,michigan, maryland,12-16,1,12,5,17,40,26,1,24,10,5,7,32,1,16,9,0,1,0.857,16,13,29,45,25,0,42,15,5,25,32,1,14,0.882,2019,0.0,1.0,Maryland,0.0,422.2210935411915
596,04132019,michigan,penn st,7-17,1,7,5,12,29,19,0,23,19,12,6,28,3,17,13,0,1,0.792,17,14,31,40,30,2,36,24,8,22,28,2,12,0.607,2019,1.0,0.0,Michigan,0.0,0.0
597,04202019,michigan, rutgers,9-11,1,9,5,14,32,20,0,29,22,8,6,24,2,11,8,0,1,0.833,11,8,19,30,19,1,38,25,13,18,24,1,11,0.800,2019,0.0,1.0,Rutgers,0.0,496.9710777537514
598,04262019,michigan,ohio st,13-10,1,13,7,20,28,19,1,21,11,12,2,26,7,10,9,1,0,0.909,10,4,14,42,19,2,43,16,3,24,26,4,6,0.833,2019,1.0,0.0,Michigan,0.0,0.0
599,02162019,monmouth,princeton,7-23,1,7,5,12,39,19,0,29,19,5,13,32,5,23,13,0,1,0.818,23,12,35,59,36,1,46,12,12,19,32,4,12,0.895,2019,1.0,0.0,Monmouth,0.0,0.0
600,02232019,monmouth, delaware,4-8,1,4,1,5,34,17,0,22,19,5,12,16,3,8,16,0,1,0.842,8,1,9,35,24,0,26,11,13,4,16,4,13,1.000,2019,0.0,1.0,Delaware,0.0,111.22832308919746
601,02262019,monmouth,wagner,9-7,1,9,5,14,24,19,0,20,18,11,8,19,6,7,10,1,0,0.944,7,3,10,36,17,2,31,22,9,11,19,2,10,0.824,2019,1.0,0.0,Monmouth,0.0,0.0
602,03022019,monmouth, saint josephs,6-8,1,6,2,8,29,16,0,37,26,17,8,17,3,8,11,0,1,0.769,8,4,12,34,19,1,35,29,11,9,17,1,10,0.682,2019,0.0,1.0,Saint Josephs,0.0,692.47997244543
603,03052019,monmouth, njit,5-8,1,5,3,8,42,18,0,37,18,8,12,16,5,8,11,0,1,0.714,8,4,12,39,19,0,28,18,7,4,16,2,13,0.800,2019,0.0,1.0,NJIT,0.0,33.253211565075524
604,03162019,monmouth, marist,7-10,1,7,2,9,44,23,0,24,10,8,10,19,5,10,10,0,1,0.889,10,7,17,30,20,1,18,18,5,9,19,3,16,0.850,2019,0.0,1.0,Marist,0.0,184.18689036980578
605,03232019,monmouth, detroit mercy,4-6,1,4,3,7,31,19,0,33,24,19,3,13,4,6,12,0,1,0.76,6,4,10,29,18,1,28,26,13,10,13,4,15,0.810,2019,0.0,1.0,Detroit Mercy,0.0,496.88144238474626
606,03302019,monmouth,canisius,2-12,1,2,1,3,30,15,0,29,16,7,6,17,1,12,5,0,1,0.778,12,3,15,33,17,1,31,17,8,11,17,2,13,0.882,2019,1.0,0.0,Monmouth,0.0,0.0
607,04022019,monmouth, st bonaventure,7-5,1,7,4,11,37,21,2,26,20,12,11,15,3,5,13,1,0,0.667,5,1,6,29,18,1,19,17,11,4,15,3,14,0.760,2019,0.0,1.0,St Bonaventure,0.0,264.17858784521064
608,04132019,monmouth,manhattan,11-6,1,11,4,15,42,22,2,27,12,11,14,21,4,6,11,1,0,0.941,6,4,10,33,17,1,22,15,5,7,21,5,11,0.875,2019,1.0,0.0,Monmouth,0.0,0.0
609,04202019,monmouth, quinnipiac,9-10,1,9,6,15,40,23,0,23,13,6,10,22,0,10,5,0,1,0.842,10,4,14,29,15,0,17,16,4,12,22,1,14,1.000,2019,0.0,1.0,Quinnipiac,0.0,97.8824896238741
610,04272019,monmouth,siena,12-6,1,12,7,19,32,20,3,30,20,13,7,22,5,6,14,1,0,0.765,6,1,7,41,20,1,30,21,11,15,22,3,8,0.750,2019,1.0,0.0,Monmouth,0.0,0.0
611,02092019,mount st marys,delaware,8-11,1,8,1,9,37,21,0,32,18,14,8,22,8,11,12,0,1,0.571,11,7,18,43,23,3,28,22,7,14,22,3,13,0.762,2019,1.0,0.0,Mount St Marys,0.0,0.0
612,02152019,mount st marys,towson,7-12,1,7,4,11,36,25,3,33,22,11,8,21,6,12,10,0,1,0.84,12,10,22,39,22,4,39,19,9,13,21,8,18,0.821,2019,1.0,0.0,Mount St Marys,0.0,0.0
613,02232019,mount st marys, umbc,10-13,1,10,5,15,36,19,0,33,23,5,21,27,2,13,6,0,1,0.615,13,5,18,37,19,1,20,14,10,6,27,2,9,0.727,2019,0.0,1.0,UMBC,0.0,
614,02262019,mount st marys,georgetown,11-13,1,11,6,17,28,17,2,28,20,3,12,28,6,13,13,0,1,0.905,13,8,21,47,26,1,34,11,10,16,28,4,6,0.842,2019,1.0,0.0,Mount St Marys,0.0,0.0
615,03022019,mount st marys, vmi,12-6,1,12,8,20,48,33,2,37,18,10,15,21,4,6,13,1,0,0.893,6,4,10,46,19,0,39,19,7,6,21,5,21,0.923,2019,0.0,1.0,VMI,0.0,
616,03052019,mount st marys, richmond,12-11 ,1,12,7,19,47,27,0,41,16,10,18,27,3,11,14,1,0,0.65,11,7,18,33,25,1,26,16,8,9,27,4,15,0.864,2019,0.0,1.0,Richmond,1.0,
617,03082019,mount st marys,mercer,9-8,1,9,3,12,50,25,0,26,15,10,10,21,1,8,9,1,0,0.944,8,4,12,37,17,0,25,20,7,11,21,5,16,0.947,2019,1.0,0.0,Mount St Marys,0.0,0.0
618,03122019,mount st marys, johns hopkins,4-11,1,4,2,6,35,16,0,22,15,7,5,17,6,11,16,0,1,0.81,11,4,15,43,27,2,26,16,5,12,17,6,12,0.962,2019,0.0,1.0,Johns Hopkins,0.0,
619,03162019,mount st marys,bryant,10-7,1,10,5,15,33,16,1,23,19,13,7,21,3,7,9,1,0,0.875,7,0,7,35,16,2,29,20,7,14,21,4,6,0.706,2019,1.0,0.0,Mount St Marys,0.0,0.0
620,03232019,mount st marys, robert morris,14-11,1,14,7,21,47,24,1,36,15,8,18,29,3,11,9,1,0,0.955,11,9,20,36,20,2,28,15,12,11,29,2,10,0.950,2019,0.0,1.0,Robert Morris,0.0,
621,03302019,mount st marys,sacred heart,14-10,1,14,6,20,43,25,0,31,17,8,12,27,1,10,17,1,0,0.769,10,1,11,44,27,0,33,20,9,15,27,1,11,0.727,2019,1.0,0.0,Mount St Marys,0.0,0.0
622,04062019,mount st marys, utah,16-15,1,16,10,26,41,32,1,32,9,4,24,34,4,15,6,1,0,0.944,15,12,27,36,21,3,24,9,4,10,34,2,16,1.000,2019,0.0,1.0,Utah,0.0,
623,04132019,mount st marys, wagner,12-8,1,12,6,18,32,23,4,19,12,6,9,24,3,8,14,1,0,0.955,8,5,13,42,22,0,33,16,6,15,24,5,11,0.789,2019,0.0,1.0,Wagner,0.0,
624,04202019,mount st marys, hobart,8-11,1,8,4,12,41,20,1,37,10,9,10,23,5,11,12,0,1,0.889,11,9,20,51,23,0,29,14,2,13,23,3,12,0.840,2019,0.0,1.0,Hobart,0.0,
625,04272019,mount st marys,saint josephs,7-6,1,7,4,11,34,20,1,30,21,12,8,17,6,6,20,1,0,0.619,6,3,9,42,26,1,27,18,9,9,17,3,13,0.850,2019,1.0,0.0,Mount St Marys,0.0,0.0
626,05022019,mount st marys,robert morris,12-13 ,1,12,2,14,50,26,1,38,18,7,17,29,6,13,16,0,1,0.722,13,6,19,42,29,1,31,15,10,12,29,3,14,0.765,2019,1.0,0.0,Mount St Marys,1.0,0.0
627,02092019,navy,vermont,13-8,1,13,10,23,48,20,1,32,17,5,11,25,0,8,13,1,0,0.87,8,5,13,30,21,0,32,18,6,14,25,3,7,0.522,2019,1.0,0.0,Navy,0.0,0.0
628,02152019,navy,umbc,11-6,1,11,6,17,40,20,1,40,26,13,11,21,3,6,14,1,0,0.76,6,3,9,41,20,0,29,25,15,10,21,2,9,0.556,2019,1.0,0.0,Navy,0.0,0.0
629,02232019,navy,maryland,9-14,1,9,6,15,32,18,2,19,13,6,8,26,2,14,11,0,1,0.684,14,10,24,40,25,0,38,17,3,18,26,5,9,0.826,2019,1.0,0.0,Navy,0.0,0.0
630,03022019,navy,bucknell,14-8,1,14,12,26,47,27,0,39,21,6,11,25,5,8,9,1,0,0.72,8,6,14,38,17,3,31,18,6,14,25,3,13,1.000,2019,1.0,0.0,Navy,0.0,0.0
631,03052019,navy,princeton,11-19,1,11,6,17,42,22,1,35,14,4,14,33,4,19,17,0,1,0.882,19,17,36,48,36,2,33,10,6,19,33,1,11,0.850,2019,1.0,0.0,Navy,0.0,0.0
632,03092019,navy, lafayette,12-7,1,12,9,21,45,25,1,35,16,5,15,22,3,7,16,1,0,0.842,7,3,10,40,23,1,28,13,7,7,22,2,13,0.667,2019,0.0,1.0,Lafayette,0.0,878.4537018262656
633,03162019,navy, loyola maryland,5-18,1,5,3,8,37,19,0,41,21,8,19,27,0,18,6,0,1,0.739,18,10,28,41,24,0,34,15,12,8,27,1,14,0.808,2019,0.0,1.0,Loyola Maryland,0.0,85.67892022417296
634,03232019,navy,lehigh,8-15,1,8,4,12,44,25,1,22,11,5,9,26,3,15,10,0,1,0.917,15,9,24,42,25,2,36,17,3,17,26,3,17,0.647,2019,1.0,0.0,Navy,0.0,0.0
635,03302019,navy, holy cross,9-12,1,9,5,14,27,18,0,27,22,5,13,25,6,12,15,0,1,0.7,12,8,20,46,27,4,31,16,13,12,25,2,9,0.833,2019,0.0,1.0,Holy Cross,0.0,238.88362329643456
636,04062019,navy, colgate,16-11,1,16,9,25,33,23,1,33,18,5,15,30,3,11,16,1,0,0.792,11,10,21,50,27,2,29,16,5,15,30,2,7,0.773,2019,0.0,1.0,Colgate,0.0,202.74751921342803
637,04132019,navy,army west point,8-9 ,1,8,3,11,35,17,1,28,22,9,14,20,4,9,18,0,1,0.857,9,5,14,48,27,1,29,17,7,6,20,4,9,0.739,2019,1.0,0.0,Navy,1.0,0.0
638,04202019,navy,syracuse,9-18,1,9,6,15,42,25,0,28,12,4,17,31,3,18,10,0,1,0.733,18,15,33,39,28,3,35,13,6,14,31,5,16,0.714,2019,1.0,0.0,Navy,0.0,0.0
639,04262019,navy,boston u,13-12,1,13,13,26,46,27,0,36,18,7,15,29,3,12,18,1,0,0.63,12,7,19,52,30,0,43,20,10,14,29,1,14,0.759,2019,1.0,0.0,Navy,0.0,0.0
640,02022019,njit, lehigh,8-15,1,8,6,14,21,13,1,36,30,9,10,26,3,15,19,0,1,0.808,15,7,22,48,34,1,56,13,19,16,26,6,5,1.000,2019,0.0,1.0,Lehigh,0.0,63.58666495714564
641,02092019,njit, lafayette,10-14,1,10,4,14,26,13,1,32,27,8,20,26,6,14,10,0,1,0.6,14,6,20,40,24,1,26,13,12,6,26,4,3,0.957,2019,0.0,1.0,Lafayette,0.0,948.9351531009005
642,02162019,njit,delaware,4-12,1,4,0,4,31,21,0,16,17,8,5,19,2,12,22,0,1,0.846,12,5,17,55,34,0,32,15,14,14,19,0,17,0.875,2019,1.0,0.0,NJIT,0.0,0.0
643,02232019,njit, vmi,8-15,1,8,2,10,42,21,1,23,21,5,12,27,2,15,20,0,1,0.913,15,8,23,69,35,0,41,10,14,15,27,3,13,0.923,2019,0.0,1.0,VMI,0.0,
644,03022019,njit,quinnipiac,14-16,1,14,9,23,49,25,2,31,13,8,15,32,0,16,10,0,1,0.889,16,9,25,41,26,0,28,15,5,17,32,6,11,0.857,2019,1.0,0.0,NJIT,0.0,0.0
645,03052019,njit,monmouth,8-5,1,8,4,12,39,19,0,28,18,7,4,16,2,5,13,1,0,0.8,5,3,8,42,18,0,37,18,8,12,16,5,11,0.714,2019,1.0,0.0,NJIT,0.0,0.0
646,03092019,njit,massachusetts,7-19,1,7,5,12,25,18,2,21,19,2,7,30,3,19,21,0,1,0.75,19,11,30,57,40,4,49,16,15,23,30,3,11,0.846,2019,1.0,0.0,NJIT,0.0,0.0
647,03162019,njit, saint josephs,11-15,1,11,6,17,36,22,0,27,15,9,9,29,2,15,16,0,1,0.76,15,9,24,41,31,1,38,21,12,20,29,0,11,0.800,2019,0.0,1.0,Saint Josephs,0.0,679.6771765119142
648,03192019,njit,fairfield,5-18,1,5,3,8,28,15,2,26,14,8,5,26,1,18,18,0,1,0.909,18,11,29,56,36,0,45,16,7,21,26,4,10,0.833,2019,1.0,0.0,NJIT,0.0,0.0
649,03232019,njit,wagner,11-14,1,11,8,19,47,33,1,42,13,9,15,27,7,14,9,0,1,0.938,14,7,21,45,23,2,32,17,5,12,27,4,22,0.824,2019,1.0,0.0,NJIT,0.0,0.0
650,03302019,njit, manhattan,10-11,1,10,4,14,55,31,0,35,17,6,15,24,3,11,13,0,1,0.75,11,8,19,41,24,1,33,14,8,9,24,2,21,0.895,2019,0.0,1.0,Manhattan,0.0,12.499027305263164
651,04062019,njit, hampton,26-9,1,26,12,38,64,41,6,48,20,16,15,39,1,9,13,1,0,0.846,9,2,11,40,22,0,42,23,8,24,39,9,15,0.684,2019,0.0,1.0,Hampton,0.0,281.8182045442187
652,04132019,njit, siena,18-20,1,18,12,30,32,24,1,35,18,3,17,41,3,20,16,0,1,0.739,20,13,33,65,36,3,59,13,11,24,41,1,6,0.857,2019,0.0,1.0,Siena,0.0,4197.125938140136
653,04202019,njit,georgetown,7-23,1,7,3,10,31,18,1,15,16,6,11,34,1,23,7,0,1,0.938,23,14,37,55,30,0,40,13,7,23,34,3,11,0.857,2019,1.0,0.0,NJIT,0.0,0.0
654,04262019,njit,army west point,6-19,1,6,3,9,37,19,2,25,19,3,11,29,1,19,13,0,1,0.833,19,12,31,52,32,1,34,15,4,18,29,4,13,0.900,2019,1.0,0.0,NJIT,0.0,0.0
655,02022019,north carolina,mercer,20-9,1,20,10,30,55,35,2,38,12,12,16,33,5,9,10,1,0,0.955,9,3,12,35,19,2,38,23,5,17,33,5,15,0.588,2019,0.0,1.0,Roswell Ga,0.0,343.84529237925744
656,02092019,north carolina,furman,14-10,1,14,7,21,46,34,2,34,18,6,21,27,7,10,13,1,0,0.85,10,6,16,33,23,3,35,12,7,6,27,3,20,0.889,2019,1.0,0.0,North Carolina,0.0,0.0
657,02162019,north carolina,harvard,16-11,1,16,9,25,43,31,2,47,18,15,17,31,4,11,8,1,0,0.895,11,8,19,34,19,2,34,24,9,14,31,5,15,0.750,2019,1.0,0.0,North Carolina,0.0,0.0
658,02232019,north carolina,johns hopkins,10-11,1,10,4,14,35,17,0,34,18,3,12,24,6,11,6,0,1,0.842,11,9,20,36,17,2,30,16,6,12,24,3,7,0.812,2019,1.0,0.0,North Carolina,0.0,0.0
659,03022019,north carolina,denver,10-12,1,10,5,15,45,21,2,38,17,8,17,26,5,12,7,0,1,0.733,12,8,20,37,19,1,34,18,8,9,26,5,11,0.636,2019,1.0,0.0,North Carolina,0.0,0.0
660,03082019,north carolina,marist,17-5,1,17,11,28,53,32,2,38,16,16,12,25,4,5,12,1,0,0.875,5,3,8,27,17,1,34,25,8,13,25,4,15,0.478,2019,1.0,0.0,North Carolina,0.0,0.0
661,03122019,north carolina,bucknell,12-7,1,12,9,21,41,26,2,33,13,12,10,22,4,7,9,1,0,0.842,7,2,9,27,16,1,26,21,11,12,22,3,14,0.682,2019,1.0,0.0,North Carolina,0.0,0.0
662,03172019,north carolina,cleveland st,15-9,1,15,5,20,48,30,2,29,14,9,15,28,6,9,9,1,0,0.818,9,6,15,32,18,3,27,23,8,13,28,4,15,0.889,2019,0.0,1.0,Sparks Md,0.0,
663,03232019,north carolina, maryland,9-16,1,9,3,12,33,21,0,23,10,5,7,29,6,16,7,0,1,0.917,16,13,29,38,23,2,24,19,0,22,29,2,12,0.833,2019,0.0,1.0,Maryland,0.0,233.81726443331004
664,03302019,north carolina,duke,10-8,1,10,5,15,41,25,1,28,13,5,13,22,11,8,21,1,0,0.941,8,4,12,42,29,2,29,14,6,9,22,3,15,0.917,2019,1.0,0.0,North Carolina,0.0,0.0
665,04062019,north carolina, virginia,10-11,1,10,6,16,34,24,3,20,13,3,6,23,5,11,12,0,1,0.737,11,3,14,52,23,0,40,10,3,17,23,7,14,0.917,2019,0.0,1.0,Virginia,0.0,141.24430610929593
666,04132019,north carolina,syracuse,9-12,1,9,4,13,34,21,1,32,18,6,9,24,2,12,11,0,1,0.714,12,5,17,40,23,0,40,17,9,15,24,3,12,0.870,2019,1.0,0.0,North Carolina,0.0,0.0
667,04202019,north carolina, notre dame,10-12,1,10,3,13,26,15,0,21,13,6,8,25,5,12,13,0,1,0.833,12,8,20,50,25,0,25,11,4,17,25,2,5,1.000,2019,0.0,1.0,Notre Dame,0.0,9095.711959781676
668,04252019,north carolina,syracuse,11-10,1,11,5,16,38,23,1,32,16,8,14,24,6,10,11,1,0,0.923,10,8,18,32,21,2,31,15,10,10,24,3,12,0.792,2019,1.0,0.0,North Carolina,0.0,0.0
669,04272019,north carolina,virginia,13-14,1,13,7,20,37,23,2,30,11,4,14,29,6,14,10,0,1,0.692,14,8,22,44,24,1,30,10,4,15,29,6,10,0.818,2019,1.0,0.0,North Carolina,0.0,0.0
670,02162019,notre dame,detroit mercy,19-6,1,19,8,27,36,26,2,34,20,15,16,27,2,6,5,1,0,0.96,6,3,9,21,11,1,14,27,4,11,27,3,7,0.833,2019,1.0,0.0,Notre Dame,0.0,0.0
671,02232019,notre dame, richmond,8-9,1,8,3,11,36,19,1,30,16,11,11,20,2,9,11,0,1,0.909,9,4,13,33,20,1,17,19,5,9,20,3,11,0.900,2019,0.0,1.0,Richmond,0.0,7234.955570233616
672,03032019,notre dame,maryland,14-13 ,1,14,7,21,40,21,1,26,15,6,10,30,3,13,11,1,0,0.895,13,9,22,35,24,0,36,15,10,20,30,3,7,0.615,2019,1.0,0.0,Notre Dame,1.0,0.0
673,03092019,notre dame,denver,10-7,1,10,7,17,36,15,2,18,19,6,8,17,7,7,10,1,0,0.778,7,6,13,37,17,3,26,15,11,9,17,10,5,0.824,2019,0.0,1.0,Costa Mesa Calif,0.0,7499.918871088648
674,03162019,notre dame, virginia,11-13,1,11,6,17,31,17,3,36,22,7,15,26,4,13,11,0,1,0.765,13,6,19,46,24,1,40,13,11,11,26,6,6,0.900,2019,0.0,1.0,Virginia,0.0,8991.810916530245
675,03192019,notre dame, michigan,12-9,1,12,3,15,39,25,1,38,17,7,20,24,5,9,3,1,0,0.826,9,5,14,29,12,2,23,15,10,4,24,5,13,0.800,2019,0.0,1.0,Michigan,0.0,8597.102958569822
676,03232019,notre dame,ohio st,10-11 ,1,10,4,14,37,20,2,32,15,7,13,25,2,11,11,0,1,0.95,11,5,16,38,22,0,28,12,6,12,25,5,10,1.000,2019,1.0,0.0,Notre Dame,1.0,0.0
677,03302019,notre dame,syracuse,13-10,1,13,6,19,33,24,4,31,16,10,10,26,3,10,7,1,0,1.0,10,6,16,45,17,2,38,23,9,16,26,6,11,0.870,2019,1.0,0.0,Notre Dame,0.0,0.0
678,04062019,notre dame, duke,8-14,1,8,3,11,28,17,0,26,16,4,15,26,2,14,13,0,1,0.933,14,10,24,36,27,0,31,13,8,11,26,5,9,1.000,2019,0.0,1.0,Duke,0.0,9100.565992898573
679,04102019,notre dame,marquette,13-6,1,13,2,15,41,20,0,28,20,9,16,23,2,6,13,1,0,0.812,6,0,6,38,19,0,24,14,11,7,23,0,7,0.647,2019,1.0,0.0,Notre Dame,0.0,0.0
680,04142019,notre dame,cornell,9-11,1,9,5,14,49,26,2,36,18,6,20,23,1,11,12,0,1,0.769,11,4,15,34,23,0,19,14,8,3,23,6,17,0.810,2019,1.0,0.0,Notre Dame,0.0,0.0
681,04202019,notre dame,north carolina,12-10,1,12,8,20,50,25,0,25,11,4,17,25,2,10,5,1,0,1.0,10,3,13,26,15,0,21,13,6,8,25,5,13,0.833,2019,1.0,0.0,Notre Dame,0.0,0.0
682,04272019,notre dame,duke,12-10,1,12,6,18,39,27,2,31,16,2,17,26,4,10,18,1,0,0.913,10,5,15,37,28,3,31,12,5,9,26,4,15,0.870,2019,0.0,1.0,Chapel Hill NC,0.0,9102.458647357935
683,05042019,notre dame, virginia,4-10,1,4,3,7,32,15,1,28,23,8,9,18,4,10,10,0,1,0.682,10,5,15,35,20,2,35,17,16,9,18,3,11,0.850,2019,0.0,1.0,Virginia,0.0,8991.810916530245
684,05122019,notre dame,johns hopkins,16-9,1,16,8,24,38,28,3,34,14,4,17,29,2,9,9,1,0,0.895,9,4,13,35,18,0,25,15,9,12,29,3,12,0.800,2019,1.0,0.0,Notre Dame,0.0,0.0
685,05182019,notre dame, duke,13-14 ,1,13,7,20,42,22,3,25,15,5,15,30,3,14,11,0,1,0.857,14,7,21,40,25,1,30,13,3,15,30,4,9,0.963,2019,0.0,1.0,Duke,1.0,9100.565992898573
686,02022019,ohio st,cleveland st,12-9,1,12,6,18,32,23,0,31,14,3,12,25,7,9,16,1,0,0.895,9,4,13,37,25,3,24,11,4,13,25,6,11,0.944,2019,1.0,0.0,Ohio St,0.0,0.0
687,02092019,ohio st,boston u,17-10,1,17,6,23,33,22,1,41,17,5,19,30,6,10,11,1,0,0.941,10,9,19,52,21,2,25,11,10,11,30,4,5,0.842,2019,1.0,0.0,Ohio St,0.0,0.0
688,02162019,ohio st, massachusetts,11-7,1,11,7,18,41,31,2,25,15,6,14,22,2,7,17,1,0,0.812,7,3,10,45,24,0,23,12,12,8,22,2,20,0.824,2019,0.0,1.0,Massachusetts,0.0,
689,02232019,ohio st,bucknell,16-13,1,16,9,25,35,25,1,41,19,8,21,31,5,13,11,1,0,0.8,13,6,19,33,24,3,35,14,9,10,31,4,9,0.850,2019,1.0,0.0,Ohio St,0.0,0.0
690,03022019,ohio st,marquette,13-9,1,13,6,19,40,23,0,32,16,4,18,26,6,9,8,1,0,0.933,9,3,12,31,17,1,17,14,4,8,26,3,10,0.800,2019,0.0,1.0,Dallas Texas,0.0,954.1380371789293
691,03092019,ohio st, hofstra,14-8,1,14,10,24,31,23,2,30,17,3,12,26,6,8,13,1,0,0.88,8,1,9,40,21,1,28,12,4,14,26,5,9,0.850,2019,0.0,1.0,Hofstra,0.0,
692,03232019,ohio st, notre dame,11-10 ,1,11,5,16,38,22,0,28,12,6,12,25,5,10,10,1,0,1.0,10,4,14,37,20,2,32,15,7,13,25,2,11,0.950,2019,0.0,1.0,Notre Dame,1.0,
693,03312019,ohio st,rutgers,6-14,1,6,2,8,45,23,0,30,17,8,17,22,4,14,9,0,1,0.842,14,10,24,36,23,2,28,12,8,5,22,4,17,0.920,2019,1.0,0.0,Ohio St,0.0,0.0
694,04072019,ohio st, penn st,8-13,1,8,2,10,37,22,1,26,12,4,12,23,2,13,7,0,1,0.875,13,6,19,26,20,0,17,10,6,11,23,3,14,0.867,2019,0.0,1.0,Penn St,0.0,
695,04142019,ohio st, johns hopkins,14-13,1,14,10,24,49,26,0,26,10,5,14,28,4,13,12,1,0,1.0,13,8,21,39,25,2,18,11,6,14,28,5,12,0.864,2019,0.0,1.0,Johns Hopkins,0.0,
696,04202019,ohio st,maryland,9-10 ,1,9,4,13,39,19,1,31,17,4,15,23,1,10,9,0,1,0.857,10,7,17,41,19,0,21,11,6,8,23,1,10,0.923,2019,1.0,0.0,Ohio St,1.0,0.0
697,04262019,ohio st, michigan,10-13,1,10,4,14,42,19,2,43,16,3,24,26,4,13,6,0,1,0.833,13,7,20,28,19,1,21,11,12,2,26,7,9,0.909,2019,0.0,1.0,Michigan,0.0,
698,02162019,penn,maryland,12-13 ,1,12,8,20,46,30,1,29,11,4,21,27,3,13,12,0,1,0.842,13,8,21,41,25,2,10,11,5,6,27,2,18,0.870,2019,1.0,0.0,Penn,1.0,0.0
699,02232019,penn, duke,7-17,1,7,3,10,32,15,1,25,18,7,10,27,0,17,11,0,1,0.944,17,11,28,45,28,0,34,15,10,17,27,3,8,0.750,2019,0.0,1.0,Duke,0.0,336.4634944571406
700,03022019,penn, penn st,14-15,1,14,5,19,46,25,1,32,13,11,15,32,1,15,12,0,1,0.8,15,9,24,40,27,1,36,16,6,17,32,3,11,0.882,2019,0.0,1.0,Penn St,0.0,
701,03082019,penn, villanova,13-11,1,13,5,18,55,25,0,33,16,6,17,27,6,11,11,1,0,0.917,11,7,18,40,22,4,19,14,10,10,27,2,12,0.958,2019,0.0,1.0,Villanova,0.0,142.70659522180077
702,03102019,penn,saint josephs,13-6,1,13,12,25,44,23,1,41,19,10,16,21,4,6,14,1,0,0.815,6,3,9,33,20,1,23,19,6,5,21,2,10,0.864,2019,0.0,1.0,Philadelphia Pa,0.0,152.70129445247719
703,03162019,penn,princeton,19-10,1,19,12,31,56,34,2,44,19,8,22,32,3,10,18,1,0,0.96,10,5,15,47,28,0,24,16,9,10,32,3,15,1.000,2019,1.0,0.0,Penn,0.0,0.0
704,03232019,penn, cornell,16-15,1,16,10,26,46,31,4,28,20,7,20,33,3,15,7,1,0,0.65,15,7,22,29,22,2,41,21,10,13,33,5,15,0.850,2019,0.0,1.0,Cornell,0.0,134.33538378926883
705,03302019,penn,yale,13-12 ,1,13,7,20,47,28,1,35,18,8,14,29,2,12,22,1,0,0.929,12,6,18,66,34,0,35,17,6,15,29,6,15,0.909,2019,1.0,0.0,Penn,1.0,0.0
706,04062019,penn, brown,16-9,1,16,11,27,61,30,2,32,14,1,16,29,3,9,15,1,0,0.824,9,5,14,39,24,2,30,10,7,13,29,7,14,0.889,2019,0.0,1.0,Brown,0.0,342.62346735282057
707,04132019,penn, harvard,26-13,1,26,10,36,58,37,2,26,14,5,29,43,6,13,10,1,0,0.824,13,9,22,46,23,1,18,11,4,14,43,7,11,0.778,2019,0.0,1.0,Harvard,0.0,365.08446142590924
708,04202019,penn,dartmouth,22-6,1,22,17,39,64,41,3,40,14,5,26,31,3,6,11,1,0,0.882,6,4,10,27,17,0,18,15,6,5,31,5,19,0.818,2019,1.0,0.0,Penn,0.0,0.0
709,04272019,penn,vermont,12-10,1,12,5,17,33,25,2,26,17,4,18,24,3,10,10,1,0,0.81,10,5,15,34,20,1,18,11,7,6,24,4,13,0.955,2019,0.0,1.0,Wilton Conn,0.0,373.31906812410176
710,05032019,penn,brown,13-12,1,13,7,20,35,23,1,29,17,6,15,29,3,12,16,1,0,0.87,12,4,16,56,28,0,30,8,7,14,29,3,10,1.000,2019,1.0,0.0,Penn,0.0,0.0
711,05052019,penn,yale,12-11,1,12,9,21,37,21,0,25,15,3,15,26,4,11,16,1,0,0.875,11,4,15,46,27,1,37,10,11,11,26,3,9,0.944,2019,0.0,1.0,New York NY,0.0,
712,05112019,penn,army west point,13-8,1,13,6,19,35,19,0,35,23,4,22,25,1,8,9,1,0,0.889,8,3,11,32,17,0,27,12,9,3,25,1,6,0.920,2019,1.0,0.0,Penn,0.0,0.0
